group,gene,gold,gold_label,pred,correct,parsed,pmids,raw
famous,ERCC2,A,1,A,1,True,3,"The gene ERCC2 encodes a key component of the nucleotide excision repair (NER) pathway, which is critical for repairing DNA damage caused by UV light, chemical carcinogens, and other genotoxic stressors. This gene interacts with multiple DNA repair proteins (e.g., ERCC1, XPA, XPC) and transcription "
famous,FGF23,A,1,B,0,True,5,"The gene FGF23 encodes a secreted phosphopeptide hormone that regulates phosphate homeostasis and vitamin D metabolism. Its primary functions include inhibiting renal phosphate reabsorption and suppressing 1,25-dihydroxyvitamin D synthesis, thereby maintaining mineral balance. FGF23 interacts with F"
famous,FN1,A,1,A,1,True,8,"The gene FN1 encodes fibronectin, a secreted glycoprotein critical for extracellular matrix organization, cell adhesion, and developmental processes. Its interactions with integrins, growth factors (e.g., FGF, PDGF), and other ECM components suggest roles in tissue repair, angiogenesis, and cellular"
famous,FXN,A,1,A,1,True,7,"The gene FXN encodes frataxin, a mitochondrial protein critical for iron-sulfur cluster biogenesis and iron homeostasis. Its loss-of-function disrupts mitochondrial function, leading to iron accumulation, oxidative stress, and cellular damage. In humans, FXN mutations cause Friedreich ataxia, a neur"
famous,HTT,B,0,B,1,True,11,"The gene HTT encodes huntingtin, a large protein with multiple functional domains, including a polyglutamine tract and a proline-rich region. Its molecular functions include RNA binding, protein binding, and microtubule binding, while its biological processes involve axon guidance, transcriptional r"
famous,IGF1,B,0,B,1,True,12,"The IGF1 gene encodes insulin-like growth factor 1, a critical regulator of growth, metabolism, and longevity through its role in the IGF1 signaling pathway. This pathway interacts with key aging hallmarks, including deregulated nutrient sensing (hallmark 6) and mitochondrial dysfunction (hallmark 7"
famous,IRS1,B,0,A,0,True,10,"The insulin receptor substrate 1 (IRS1) gene encodes a signaling adaptor protein critical for insulin and growth factor signaling pathways. Its loss-of-function disrupts downstream activation of PI3K/AKT and MAPK cascades, which regulate glucose metabolism, cell growth, and survival. In mice, IRS1 i"
famous,IRS2,B,0,A,0,True,11,"The gene IRS2 encodes a transcriptional coactivator critical for Wnt signaling and developmental patterning, particularly in the nervous system and pancreas. Its interaction with Wnt pathway components (e.g., WNT2B, WNT5A) and role in Notch signaling suggest it integrates developmental cues essentia"
famous,KL,A,1,B,0,True,4,"The KL gene encodes a lysosomal enzyme involved in the degradation of lysosomal proteins, particularly those with a lysosomal targeting signal. Its role in autophagy and lysosomal function suggests a potential link to cellular maintenance and stress responses. However, the gene's expression is prima"
famous,LMNA,B,0,A,0,True,13,"The LMNA gene encodes lamin A, a critical structural component of the nuclear lamina that provides mechanical stability to the nucleus and regulates chromatin organization. Its loss-of-function would disrupt nuclear integrity, leading to genomic instability, impaired DNA repair, and dysregulated gen"
famous,MSH2,A,1,A,1,True,11,"The MSH2 gene encodes a key component of the DNA mismatch repair (MMR) system, forming a heterodimer with MSH6 to recognize and repair base-base mismatches and small insertion/deletion loops during DNA replication. Its interaction with MLH1, PMS2, and other MMR proteins underscores its central role "
famous,NFKB1,B,0,A,0,True,13,"The NFKB1 gene encodes a critical subunit of the NF-κB transcription factor complex, which regulates inflammation, immune responses, and stress resistance. Its role in activating pro-inflammatory cytokines (e.g., TNF, IL-6) and survival pathways (e.g., NF-κB-dependent anti-apoptotic genes) positions"
famous,NOS3,B,0,B,1,True,38,"The gene NOS3 encodes endothelial nitric oxide synthase, a critical enzyme for generating nitric oxide (NO) in vascular endothelial cells. NO is a key signaling molecule regulating vascular tone, blood pressure, and endothelial homeostasis. The protein interacts with multiple partners (e.g., AKT1, R"
famous,PLAU,B,0,B,1,True,17,"The gene PLAU encodes plasminogen activator, urokinage, a serine protease critical for extracellular matrix remodeling, cell migration, and proteolytic activation of plasminogen. Its functional partners (e.g., SERPINE1, SERPINB1, MMP2) and pathways (proteolysis, cell adhesion, angiogenesis) highligh"
famous,PPARG,B,0,B,1,True,14,"PPARG encodes a nuclear hormone receptor critical for adipogenesis, lipid metabolism, and insulin sensitivity. Its knockout disrupts adipocyte differentiation and energy homeostasis, leading to metabolic dysregulation. While PPARG is essential for adipose tissue development, mice lacking PPARG exhib"
famous,PPM1D,A,1,A,1,True,3,"PPM1D encodes a serine/threonine phosphatase that antagonizes p53 activity by dephosphorylating it, thereby inhibiting p53-mediated cell cycle arrest and apoptosis. Its interaction with TP53 and regulation of DNA damage responses suggest a critical role in stress-induced cell death pathways. Loss of"
famous,PTEN,B,0,A,0,True,18,"The PTEN gene encodes a dual-specificity phosphatase that negatively regulates the PI3K-AKT-mTOR signaling pathway, a central hub for cell growth, survival, and metabolism. Loss of PTEN function leads to constitutive activation of AKT and mTOR, promoting cell proliferation and inhibiting apoptosis. "
famous,RICTOR,A,1,A,1,True,3,"The RICTOR gene encodes a core component of the mTORC2 complex, which regulates cellular metabolism, growth, and survival through phosphorylation of Akt and other substrates. Its interaction with mTOR, RPTOR, and SIN1 highlights its role in maintaining mTORC2 integrity, which is critical for stress "
famous,SERPINE1,B,0,B,1,True,10,"The gene SERPINE1 encodes plasminogen activator inhibitor-1 (PAI-1), a serine protease inhibitor critical for regulating fibrinolysis, cell proliferation, and senescence. Its molecular functions include inhibition of plasminogen activators (e.g., tPA, uPA), which are essential for extracellular matr"
famous,SHC1,A,1,A,1,True,4,"The SHC1 gene encodes a cytoplasmic adaptor protein that links cell surface receptors to downstream signaling cascades, particularly the MAPK/ERK pathway, which regulates cell proliferation, differentiation, and survival. Its interaction with GRB2, PIK3R1, and PLCG2 highlights its role in integratin"
famous,SIRT1,A,1,A,1,True,10,"The SIRT1 gene encodes a NAD+-dependent deacetylase that regulates chromatin structure, DNA repair, and metabolic homeostasis through interactions with key aging-related pathways. Its physical and functional associations with p53, FOXO1, and NF-κB highlight its role in stress resistance, genomic sta"
famous,SIRT6,A,1,A,1,True,4,"The SIRT6 gene encodes a NAD+-dependent deacetylase that plays a central role in genomic stability, DNA repair, and epigenetic regulation. Its interactions with proteins like PARP1, BRCA1, and ATM highlight its involvement in the DNA damage response pathway, particularly in double-strand break repai"
famous,SOD2,A,1,B,0,True,14,"The SOD2 gene encodes manganese superoxide dismutase, a critical antioxidant enzyme that neutralizes superoxide radicals in mitochondria and the cytosol. Its activity is essential for mitigating oxidative stress, which accumulates with age and contributes to cellular damage. The protein interacts wi"
famous,STUB1,A,1,B,0,True,5,"STUB1 encodes a ubiquitin ligase involved in proteasomal degradation, with interactions spanning ubiquitin-related pathways and stress response networks. Its role in protein quality control suggests potential links to proteostasis loss, a hallmark of aging. However, the gene's presence in multiple p"
famous,TRP53,B,0,B,1,True,96,"The tumor suppressor gene TRP53 (p53) plays a central role in cellular stress responses, including DNA damage, hypoxia, and oncogene activation. Its loss-of-function mutations are associated with increased cancer risk in humans, but the impact on lifespan in mice depends on compensatory mechanisms a"
famous,TRP63,B,0,B,1,True,18,"TRP63 encodes a p53 family member with roles in stress-induced apoptosis, DNA damage response, and epithelial homeostasis. Its functional partners (TP53, TP63, TP73) form a network regulating cell cycle arrest and senescence, particularly in response to genotoxic stress. The gene's involvement in p5"
famous,TRP73,A,1,B,0,True,4,"TRP73 encodes a transcription factor with roles in stress response, apoptosis, and developmental regulation. Its interaction network includes p53 family members (TP53, TP63, TP73), suggesting functional redundancy in DNA damage and stress signaling pathways. The presence of multiple paralogous genes"
famous,TRPV1,B,0,B,1,True,24,"TRPV1 encodes a calcium-permeable ion channel with critical roles in nociception, thermosensation, and metabolic regulation. Its knockout (TRPV1-/-) eliminates a key mediator of pain signaling and stress responses, which could theoretically enhance survival by reducing tissue damage from chronic inf"
famous,XPA,B,0,A,0,True,13,"The XPA gene encodes a key component of the nucleotide excision repair (NER) pathway, which is critical for repairing DNA damage caused by UV light, chemical carcinogens, and other helix-distorting lesions. Its protein product, XPA, acts as a scaffold that coordinates the NER machinery by binding to"
famous,ZMPSTE24,A,1,A,1,True,8,"The ZMPSTE24 gene encodes a metalloprotease involved in the maturation of lamin proteins, specifically processing prelamin A to mature lamin A. This process is critical for nuclear envelope integrity, chromatin organization, and mechanotransduction. The protein interacts with multiple lamin-related "
obscure,4930444P10RIK,A,1,B,0,True,0,"The gene 4930444P10RIK encodes a protein with predicted roles in RNA splicing and DNA repair, as evidenced by its interaction with components of the spliceosome (e.g., HNRNPA2B1, HNRNPH1) and DNA repair pathways (e.g., BRCA1, BRCA2). Its physical and functional associations with genes like BRCA1 and"
obscure,ADAM20,B,0,,0,False,0,"ADAM20 encodes a transmembrane metalloprotease involved in proteolytic processing of membrane-bound proteins, including Notch receptors and other signaling molecules. Its functional partners (e.g., NOTCH1, NOTCH2, NOTCH3, NOTCH4, NOTCH5, NOTCH8, NOTCH9, NOTCH10, NOTCH11, NOTCH12, NOTCH13, NOTCH14, N"
obscure,ANAPC7,A,1,B,0,True,0,"The gene ANAPC7 encodes a subunit of the anaphase-promoting complex (APC), a multi-subunit E3 ubiquitin ligase critical for cell cycle regulation and proteostasis. Its interaction with APC subunits (APC2, APC3, APC4, APC5, APC11, APC10) and functional association with the APC complex highlight its r"
obscure,ANKRD50,A,1,B,0,True,0,"The gene ANKRD50 encodes a protein with a predicted nuclear localization and a zinc finger domain, suggesting roles in DNA binding or transcriptional regulation. Its interaction with the nuclear receptor corepressor N-CoR (N-CoR1) implies involvement in transcriptional repression pathways, potential"
obscure,ARHGEF17,A,1,B,0,True,0,"The gene ARHGEF17 encodes a guanine nucleotide exchange factor (GEF) that activates Rho GTPases, particularly RAC1 and RHOA, which regulate cytoskeletal dynamics, cell migration, and stress responses. Its interaction with RAC1 and RHOA suggests a role in maintaining cellular integrity and stress ada"
obscure,ATP8B2,A,1,B,0,True,0,"The gene ATP8B2 encodes a phospholipid flippase involved in lipid asymmetry of membranes, particularly in the endoplasmic reticulum (ER) and Golgi apparatus. Its molecular function as a phospholipid translocase suggests a role in maintaining membrane integrity and lipid homeostasis, which are critic"
obscure,C7,B,0,B,1,True,0,"The gene C7 encodes complement component 7, a critical component of the classical complement pathway that forms the C5 convertase enzyme complex. This pathway is essential for immune defense, particularly in clearing pathogens and mediating inflammatory responses. The complement system's role in inn"
obscure,CCDC191,B,0,B,1,True,0,"CCDC191 encodes a coiled-coil domain-containing protein with predicted roles in RNA processing and stress response pathways, interacting with components of the RNA-induced silencing complex (RISC) and stress granules. Its molecular functions include RNA binding and protein dimerization, suggesting i"
obscure,CLINT1,A,1,B,0,True,0,"The gene CLINT1 (CLINCHIN 1) is a poorly characterized gene with limited functional annotation. Its molecular function is predicted to involve protein binding, but no direct links to aging hallmarks such as genomic instability, mitochondrial dysfunction, or senescence are evident from current annota"
obscure,CLVS1,B,0,B,1,True,0,"The gene CLVS1 encodes a protein with predicted roles in lipid metabolism and membrane organization, containing domains like the CLYSH domain and a transmembrane region. Its interaction with CLYSH and localization to the endoplasmic reticulum (ER) suggest involvement in ER stress responses or lipid "
obscure,DDX21,A,1,B,0,True,0,"The gene DDX21 encodes a DEAD-box RNA helicase with roles in RNA processing, including splicing and ribosome biogenesis. Its interaction network includes components of the spliceosome (e.g., HNRNPA2B1, HNRNPU) and ribosomal proteins, suggesting it functions in fundamental cellular processes critical"
obscure,DGKQ,B,0,A,0,True,0,"The gene DGKQ encodes a diacylglycerol kinase that phosphorylates diacylglycerol to produce phosphatidic acid, a key lipid signaling molecule. This enzyme is critical for lipid metabolism and membrane homeostasis, processes that intersect with aging hallmarks such as deregulated nutrient sensing (ha"
obscure,EDARADD,A,1,B,0,True,0,"The EDARADD gene encodes an adaptor protein critical for ectodermal development, immune signaling, and NF-κB activation. Its role in the TNFR signaling pathway and interaction with TRAF2/TRAF3 suggests involvement in apoptosis and inflammation. Loss-of-function mutations in EDARADD disrupt ectoderma"
obscure,ERLIN2,B,0,B,1,True,0,"The ERLIN2 gene encodes an endoplasmic reticulum (ER) luminal protein that interacts with the ER stress sensor IRE1α and the ER translocon complex, playing a critical role in ER stress response and protein translocation. Its physical and functional interactions with IRE1α, SEC61 subunits, and other "
obscure,EXOC3L4,A,1,B,0,True,0,"The gene EXOC3L4 encodes a protein involved in the exocyst complex, which regulates vesicle tethering to the plasma membrane. This complex is critical for polarized secretion, cell migration, and endocytosis. The exocyst subunits interact with Rho GTPases and phosphoinositides to coordinate vesicle "
obscure,FPGS,B,0,B,1,True,0,"The gene FPGS (Folate Polyglutamate Synthase) encodes a mitochondrial enzyme critical for folate polyglutamylation, a process that traps folate cofactors within mitochondria to support one-carbon metabolism. This pathway is essential for nucleotide synthesis, methylation reactions, and redox homeost"
obscure,GPATCH3,B,0,B,1,True,0,"The gene GPATCH3 encodes a component of the VCP-associated E3 ubiquitin ligase complex, which plays a critical role in protein quality control and proteostasis. Its molecular functions—ubiquitin ligase activity, RNA binding, and interactions with VCP (p97), UBA52, and other ubiquitin pathway compone"
obscure,H2AB3,B,0,B,1,True,0,"The H2AB3 gene encodes a histone H2A variant (H2A.B3) that plays a critical role in DNA repair, particularly in the context of double-strand breaks and replication stress. Histone variants like H2A.B3 are essential for maintaining genomic stability, a primary hallmark of aging. Loss of H2AB3 would i"
obscure,INTS11,A,1,B,0,True,0,"The INTS11 gene encodes a subunit of the INTELLECTUS complex, which is involved in RNA processing and DNA repair pathways. Its interaction with components of the INTELLECTUS complex (e.g., INTS1, INTS2, INTS3) and its role in DNA damage response pathways suggest a critical function in maintaining ge"
obscure,IQCJ,B,0,B,1,True,0,"The gene IQCJ encodes an E3 ubiquitin ligase component of the CUL5-RBX1-Roc1-Skp2 complex, which targets proteins like p27 (CDKN1P1) for degradation, thereby regulating cell cycle progression. Its interaction with SKP2 and other ubiquitin ligase components suggests a role in proteostasis and cell cy"
obscure,LSS,A,1,A,1,True,0,"The gene LSS encodes a microsomal enzyme critical for cholesterol biosynthesis, specifically catalyzing the conversion of 2-succinyl-CoA to 2-methylcitrate, a key step in the mevalonate pathway. This pathway is essential for generating isoprenoid precursors required for cholesterol synthesis, which "
obscure,MINAR1,B,0,B,1,True,0,"The MINAR1 gene (MIR319A2 Host) is a non-coding RNA host gene that regulates the expression of the miR-319a microRNA, which targets genes involved in developmental processes and stress responses. Its interaction with the miR-319a pathway suggests roles in tissue homeostasis and stress adaptation. Th"
obscure,NDUFA11,A,1,B,0,True,0,"The NDUFA11 gene encodes a core subunit of complex I (NADH:ubiquinone oxidoreductase) in the mitochondrial electron transport chain, critical for oxidative phosphorylation and ATP production. Its functional association with mitochondrial complex I places it within a pathway essential for cellular en"
obscure,OBP2B,A,1,B,0,True,0,"The gene OBP2B encodes an odorant-binding protein 2B, which is primarily involved in olfactory signal transduction. This protein is predicted to bind hydrophobic odorant molecules and transport them to olfactory receptors, playing a role in sensory perception rather than core cellular processes like"
obscure,OMD,B,0,B,1,True,0,"The gene OMD encodes a secreted protein with collagen-binding domains, suggesting roles in extracellular matrix (ECM) organization and mineralization. Its interaction with MMP2 and MMP14 indicates involvement in proteolytic processing of ECM components, while its association with RUNX2 and ALX4 poin"
obscure,PCDHA2,B,0,B,1,True,0,"The gene PCDHA2 encodes a hairless protein, a component of the POU domain family of transcription factors. This gene is part of a large family of genes involved in the development of the nervous system and skin. The POU domain is a conserved DNA-binding motif found in transcription factors that regu"
obscure,PODN,A,1,B,0,True,0,"The gene PODN encodes a protein involved in Wnt signaling, a pathway critical for tissue homeostasis and regeneration. Its interaction with Wnt receptors (e.g., FZD4, FZD9) and co-receptors (e.g., LRP5, LRP6) suggests a role in modulating Wnt ligand availability, which is essential for stem cell mai"
obscure,POLR1G,A,1,B,0,True,0,"The POLR1G gene encodes a subunit of the RNA polymerase I (Pol I) complex, which is essential for the transcription of ribosomal RNA (rRNA) genes. Ribosomal biogenesis is a fundamental process for cellular growth and protein synthesis, and defects in this pathway are linked to aging and age-related "
obscure,POLR3B,A,1,B,0,True,0,"The POLR3B gene encodes a subunit of RNA polymerase III (Pol III), which is essential for the transcription of tRNAs, 5S rRNA, and other small non-coding RNAs critical for protein synthesis and cellular homeostasis. Its interaction with other Pol III subunits (e.g., POLR3A, POLR3C) and shared functi"
obscure,PPP4R1,B,0,B,1,True,0,"The gene PPP4R1 encodes a regulatory subunit of protein phosphatase 1A (PP1A), which plays a critical role in cell cycle regulation, DNA repair, and stress responses. Its interaction with PP1A and involvement in pathways like DNA damage response and telomere maintenance suggest a role in genomic sta"
obscure,RAPGEFL1,B,0,B,1,True,0,"The gene RAPGEFL1 encodes a guanine nucleotide exchange factor (GEF) that activates Rap1, a small GTPase involved in cell adhesion, immune signaling, and tumor suppression. Its interaction with RAB11FIP4 and localization to endosomes suggest roles in recycling membrane proteins, particularly in immu"
obscure,RPUSD3,A,1,B,0,True,0,"The gene RPUSD3 encodes a ribosomal protein involved in tRNA modification, specifically recognizing the anticodon of tRNA^Gln and tRNA^Tyr. Its molecular functions include tRNA modification and RNA binding, with interactions with other ribosomal proteins (e.g., RPL13, RPL18) and RNA-processing facto"
obscure,SENP6,A,1,B,0,True,0,"The gene SENP6 encodes a deSUMOylating enzyme that specifically targets SUMO1-conjugated proteins, playing a critical role in regulating SUMOylation dynamics. SUMOylation is a post-translational modification that modulates protein stability, localization, and activity, with implications in DNA repai"
obscure,SERPINB10,B,0,B,1,True,0,"The gene SERPINB10 encodes a serine protease inhibitor with potential roles in immune regulation and tissue homeostasis. Its interaction with SERPINB1, a well-characterized anti-inflammatory protease inhibitor, suggests functional redundancy in protease inhibition pathways. SERPINB10's physical and "
obscure,SPATS2,A,1,B,0,True,0,"SPATS2 encodes a protein critical for oocyte meiotic spindle assembly and chromosome segregation, functioning as a microtubule-associated protein that interacts with components of the mitotic spindle apparatus. Its physical and functional associations with genes like TUBA1B, TUBB4B, and KIF11 sugges"
obscure,TCEAL3,B,0,B,1,True,0,"The gene TCEAL3 encodes a testis-specific RNA-binding protein involved in germ cell development and spermatogenesis. Its molecular functions include RNA binding and RNA helicase activity, suggesting roles in post-transcriptional regulation of germ cell-specific transcripts. The protein interacts wit"
obscure,TMED6,B,0,B,1,True,0,"The TMED6 gene encodes a transmembrane component of the COPII vesicle coat complex, which is critical for ER-to-Golgi protein transport. Its interaction with SEC31A and SEC24C suggests a role in assembling COPII vesicles, a process essential for secretory pathway function. Loss of TMED6 would disrup"
obscure,TMX2,A,1,B,0,True,0,"The gene TMX2 encodes a transmembrane protein with predicted endoplasmic reticulum (ER) localization, containing a transmembrane domain and a C-terminal ER retention signal. Its molecular function is classified as ""unknown,"" but its presence in the ER suggests a potential role in protein folding, st"
obscure,UGT2A1,B,0,B,1,True,0,"The gene UGT2A1 encodes a UDP-glucuronosyltransferase enzyme critical for xenobiotic metabolism and detoxification. Its molecular function involves catalyzing glucuronidation reactions, which neutralize toxic compounds by enhancing their water solubility for excretion. This activity is essential for"
obscure,ZC3H7A,B,0,B,1,True,0,"ZC3H7A encodes a zinc finger protein with RNA helicase activity, implicated in RNA processing and stress responses. Its interaction with RNASE1 and RNASE2 suggests roles in ribonuclease regulation, while its association with the NF-κB pathway (via RELA) points to immune signaling. The gene’s presenc"
